T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
95.000000,15,94.600000,91.700000,9.737000,8.148500
96.000000,15,96.200000,94.000000,9.932750,8.266750
97.000000,15,94.500000,91.200000,10.028000,8.357000
98.000000,15,96.500000,93.700000,10.175750,8.464000
99.000000,15,95.600000,92.700000,10.208250,8.481750
100.000000,15,94.400000,91.000000,10.399000,8.638000
101.000000,15,95.000000,92.800000,10.473750,8.707000
102.000000,15,95.300000,92.300000,10.694000,8.864500
103.000000,15,96.000000,93.800000,10.820750,8.923750
104.000000,15,95.900000,93.000000,10.905250,9.038750
105.000000,15,95.000000,92.200000,11.219250,9.285000
106.000000,15,95.100000,91.000000,11.092500,9.182750
107.000000,15,95.200000,93.000000,11.302000,9.350500
108.000000,15,94.800000,92.500000,11.469000,9.492500
109.000000,15,94.800000,91.900000,11.598750,9.566250
110.000000,15,95.100000,93.000000,11.572250,9.557000
111.000000,15,95.100000,91.500000,11.928250,9.847750
112.000000,15,94.300000,91.400000,12.023250,9.871500
113.000000,15,95.600000,92.200000,12.175000,10.062000
114.000000,15,94.200000,91.500000,12.346750,10.193250
115.000000,15,94.400000,91.200000,12.446750,10.248000
116.000000,15,95.400000,92.700000,12.491250,10.255250
117.000000,15,95.400000,92.300000,12.689500,10.424250
118.000000,15,95.100000,91.700000,12.879750,10.591250
119.000000,15,95.200000,92.300000,13.093750,10.785000
120.000000,15,95.300000,92.800000,13.003250,10.705500
121.000000,15,94.600000,92.000000,13.237750,10.888500
122.000000,15,96.200000,93.100000,13.540750,11.097250
123.000000,15,94.600000,91.600000,13.571000,11.147500
124.000000,15,94.500000,91.900000,13.630250,11.195500
125.000000,15,94.600000,90.800000,13.807500,11.329250
126.000000,15,93.800000,90.800000,14.058250,11.498750
127.000000,15,95.000000,92.100000,14.271250,11.694500
128.000000,15,94.600000,92.100000,14.392750,11.792250
129.000000,15,93.700000,91.300000,14.501750,11.889000
130.000000,15,95.300000,92.600000,14.751500,12.051750
131.000000,15,95.600000,92.400000,14.798750,12.084000
132.000000,15,94.900000,91.700000,15.069500,12.289250
133.000000,15,94.500000,90.600000,15.020250,12.289750
134.000000,15,95.000000,91.800000,15.244500,12.439500
135.000000,15,94.800000,91.200000,15.307000,12.510000
136.000000,15,94.900000,91.500000,15.513000,12.657250
137.000000,15,95.700000,92.100000,15.831000,12.857250
138.000000,15,94.400000,91.200000,15.864500,12.918500
139.000000,15,95.400000,91.700000,16.051250,13.043500
140.000000,15,95.600000,92.100000,16.313500,13.300500
141.000000,15,94.200000,91.200000,16.366000,13.351000
142.000000,15,95.100000,91.000000,16.470500,13.414000
143.000000,15,93.700000,90.400000,16.664750,13.567250
144.000000,15,93.600000,90.800000,16.871750,13.764250
145.000000,15,93.700000,91.200000,17.089250,13.935750
146.000000,15,94.000000,88.700000,17.151000,13.984250
147.000000,15,95.700000,93.100000,17.318500,14.095000
148.000000,15,93.000000,89.900000,17.586250,14.313500
149.000000,15,94.900000,91.100000,17.611750,14.354750
150.000000,15,95.200000,91.700000,17.727250,14.396750
151.000000,15,94.500000,91.500000,17.807250,14.494500
152.000000,15,95.200000,91.700000,18.161250,14.796250
153.000000,15,94.400000,90.800000,18.435750,15.014250
154.000000,15,94.300000,90.800000,18.661000,15.197000
155.000000,15,93.900000,90.200000,18.481500,15.048750
156.000000,15,94.100000,90.600000,18.842750,15.278250
157.000000,15,93.400000,89.700000,19.023750,15.449250
158.000000,15,94.600000,88.700000,19.275750,15.656750
159.000000,15,94.900000,92.300000,19.408500,15.749500
160.000000,15,94.800000,90.800000,19.613000,15.966500
161.000000,15,95.100000,91.000000,19.693250,15.962250
162.000000,15,94.200000,90.100000,19.844750,16.093500
163.000000,15,95.800000,91.200000,20.032750,16.254750
164.000000,15,93.500000,89.800000,20.305250,16.486250
165.000000,15,93.500000,88.600000,20.546500,16.699000
166.000000,15,95.200000,91.700000,20.764250,16.850750
167.000000,15,92.900000,88.100000,20.953750,17.008750
168.000000,15,93.800000,89.300000,21.034000,17.049000
169.000000,15,93.300000,89.400000,21.337750,17.286750
170.000000,15,93.900000,89.700000,21.469000,17.441000
171.000000,15,93.900000,89.900000,21.318000,17.288250
172.000000,15,94.000000,90.700000,21.736750,17.575250
173.000000,15,95.000000,91.500000,21.998250,17.789000
174.000000,15,94.300000,90.900000,22.146500,17.872000
175.000000,15,93.700000,89.000000,22.276250,18.027500
176.000000,15,92.600000,88.500000,22.807250,18.478250
177.000000,15,95.200000,90.600000,22.407000,18.180250
178.000000,15,93.900000,89.500000,22.949500,18.550750
179.000000,15,94.500000,91.000000,23.122250,18.713000
180.000000,15,93.100000,89.000000,23.080750,18.723250
181.000000,15,94.800000,90.300000,23.419250,18.982000
182.000000,15,93.400000,87.900000,23.641500,19.121250
183.000000,15,92.600000,89.100000,23.775750,19.257500
184.000000,15,93.500000,88.400000,24.090750,19.497250
185.000000,15,94.700000,90.900000,24.339500,19.739000
186.000000,15,94.100000,89.900000,24.610250,19.839750
187.000000,15,93.400000,88.300000,24.931750,20.188750
188.000000,15,93.500000,88.800000,24.645000,19.925000
189.000000,15,93.800000,89.000000,24.948750,20.163750
190.000000,15,92.500000,87.100000,25.308500,20.466000
191.000000,15,94.300000,89.800000,25.364250,20.492500
192.000000,15,94.400000,89.600000,25.810750,20.906000
193.000000,15,93.700000,89.300000,25.581500,20.737500
194.000000,15,94.600000,89.400000,25.874000,20.927750
195.000000,15,94.600000,90.000000,26.081500,21.125250
196.000000,15,95.200000,90.500000,26.487250,21.373750
197.000000,15,94.400000,88.900000,26.749500,21.631000
198.000000,15,92.800000,89.100000,26.770500,21.620000
199.000000,15,94.600000,89.000000,26.934000,21.737250
200.000000,15,93.600000,89.600000,26.819000,21.675750
201.000000,15,93.900000,89.300000,27.300500,22.087250
202.000000,15,93.200000,88.600000,27.600250,22.284750
203.000000,15,92.600000,88.300000,27.754250,22.434750
204.000000,15,93.300000,89.300000,27.956000,22.587250
205.000000,15,93.400000,88.200000,28.415250,22.957500
206.000000,15,93.600000,88.500000,28.219750,22.841750
207.000000,15,92.300000,86.900000,28.543000,23.135750
208.000000,15,93.000000,88.200000,29.165750,23.571500
209.000000,15,92.700000,88.300000,29.065000,23.474750
210.000000,15,91.900000,86.700000,29.325500,23.675250
211.000000,15,93.900000,88.300000,29.481000,23.818250
212.000000,15,92.700000,88.600000,29.867250,24.176750
213.000000,15,93.100000,87.800000,30.012250,24.227500
214.000000,15,92.600000,88.000000,30.137500,24.417250
215.000000,15,94.300000,88.600000,30.586750,24.684750
216.000000,15,94.000000,89.000000,30.612250,24.645250
217.000000,15,92.400000,88.100000,30.659750,24.809250
218.000000,15,94.400000,89.800000,31.231250,25.195000
219.000000,15,93.700000,88.900000,31.228250,25.170750
220.000000,15,92.700000,87.600000,31.529000,25.467000
221.000000,15,91.400000,86.300000,31.747000,25.651000
222.000000,15,93.300000,88.900000,31.862250,25.698000
223.000000,15,93.000000,88.200000,32.364250,26.110500
224.000000,15,92.000000,87.400000,32.650500,26.374500
225.000000,15,91.700000,86.400000,32.638250,26.320000
226.000000,15,91.700000,87.000000,33.136750,26.776250
227.000000,15,93.100000,87.400000,33.028000,26.651000
228.000000,15,92.700000,87.800000,33.463000,26.992750
229.000000,15,92.700000,87.000000,33.531250,27.082250
230.000000,15,94.300000,89.200000,34.042500,27.458250
231.000000,15,92.000000,87.000000,34.291000,27.716500
232.000000,15,91.800000,87.000000,34.013000,27.485500
233.000000,15,92.500000,85.900000,34.668000,27.978750
234.000000,15,91.800000,86.500000,34.580250,27.939000
235.000000,15,93.700000,87.900000,35.264250,28.553500
236.000000,15,92.200000,86.500000,35.432250,28.555000
237.000000,15,92.700000,88.000000,35.249750,28.462500
238.000000,15,91.600000,86.800000,35.777750,28.869500
239.000000,15,92.800000,86.100000,36.030250,29.099500
240.000000,15,92.900000,88.100000,36.063750,29.057750
241.000000,15,94.000000,88.200000,36.125500,29.168250
242.000000,15,91.900000,84.600000,36.731500,29.641250
243.000000,15,92.800000,86.900000,36.880000,29.680750
244.000000,15,91.900000,85.700000,37.187500,29.986000
245.000000,15,93.000000,87.700000,37.213000,30.009500
246.000000,15,92.600000,86.200000,37.279500,30.060750
247.000000,15,91.400000,86.700000,37.912250,30.574750
248.000000,15,93.900000,86.900000,38.114750,30.715000
249.000000,15,92.900000,87.100000,38.817750,31.220750
250.000000,15,92.800000,86.600000,38.708500,31.198750
251.000000,15,92.000000,84.500000,38.873500,31.433750
252.000000,15,91.600000,86.500000,38.754250,31.159500
253.000000,15,92.300000,86.600000,39.403250,31.749500
254.000000,15,90.700000,83.900000,39.525000,31.824750
255.000000,15,91.500000,85.000000,39.818500,32.096250
256.000000,15,91.300000,84.100000,40.534000,32.678250
257.000000,15,91.000000,84.200000,39.817500,32.120250
258.000000,15,92.700000,86.600000,40.725250,32.882500
259.000000,15,91.700000,85.800000,40.310500,32.548000
260.000000,15,92.700000,85.700000,40.863500,32.899000
261.000000,15,91.400000,84.900000,40.722500,32.817500
262.000000,15,92.700000,84.200000,41.192500,33.175250
263.000000,15,92.400000,83.900000,41.362250,33.330250
264.000000,15,92.300000,85.600000,41.349000,33.287000
265.000000,15,91.400000,83.800000,41.304500,33.234000
266.000000,15,90.600000,84.000000,41.639750,33.542500
267.000000,15,91.700000,83.900000,41.401000,33.237500
268.000000,15,91.800000,83.200000,41.237000,33.108250
269.000000,15,90.800000,81.700000,41.758000,33.554000
270.000000,15,92.300000,83.700000,41.852500,33.595500
271.000000,15,90.600000,82.900000,41.238750,33.088750
272.000000,15,91.600000,81.600000,41.248250,33.008250
273.000000,15,92.800000,85.300000,41.451250,33.147750
274.000000,15,93.500000,84.800000,41.214500,32.984250
275.000000,15,92.600000,85.000000,40.890250,32.791250
276.000000,15,92.000000,83.500000,40.054000,32.141500
277.000000,15,92.400000,83.500000,40.480750,32.405500
278.000000,15,91.000000,83.100000,39.757250,31.905750
279.000000,15,92.400000,85.600000,39.970250,31.971750
280.000000,15,92.700000,85.800000,38.922000,31.197500
281.000000,15,90.200000,84.500000,38.122250,30.545500
282.000000,15,91.100000,85.700000,38.874500,31.119250
283.000000,15,93.000000,86.700000,37.757250,30.205000
284.000000,15,92.800000,87.300000,37.849750,30.308500
285.000000,15,92.800000,88.900000,36.892750,29.503250
286.000000,15,93.100000,89.000000,36.098500,28.848750
287.000000,15,92.400000,88.400000,35.973500,28.792000
288.000000,15,93.400000,90.100000,34.982750,27.969000
289.000000,15,93.900000,90.300000,34.872750,27.823000
290.000000,15,94.800000,90.800000,33.898250,27.165250
291.000000,15,94.900000,91.500000,32.982750,26.418000
292.000000,15,94.700000,90.600000,32.686250,26.195000
293.000000,15,94.800000,91.400000,31.639500,25.434500
294.000000,15,94.100000,91.600000,31.834250,25.522500
295.000000,15,94.600000,89.900000,31.408750,25.158000
296.000000,15,95.300000,91.400000,29.627500,23.852500
297.000000,15,95.300000,90.300000,29.626000,23.814250
298.000000,15,94.400000,88.800000,29.249000,23.585250
299.000000,15,96.100000,89.200000,28.043000,22.604500
300.000000,15,94.800000,88.300000,27.988250,22.527250
