T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
122.000000,15,90.400000,95.400000,21.771500,23.838750
123.000000,15,91.200000,95.000000,22.206500,24.477500
124.000000,15,89.700000,95.600000,22.377500,24.482500
125.000000,15,89.200000,95.200000,21.921250,24.124250
126.000000,15,91.600000,96.700000,22.488000,24.820250
127.000000,15,91.500000,96.700000,23.057750,25.410500
128.000000,15,91.600000,96.100000,23.793750,25.972250
129.000000,15,90.600000,95.600000,23.786000,26.071500
130.000000,15,90.400000,94.900000,23.998500,26.380250
131.000000,15,90.700000,95.300000,24.589000,26.853750
132.000000,15,90.900000,95.300000,24.940000,27.366500
133.000000,15,91.100000,95.900000,24.916250,27.383250
134.000000,15,90.600000,95.600000,25.230000,27.756500
135.000000,15,92.000000,96.100000,25.174250,27.616000
136.000000,15,91.800000,96.400000,25.472250,28.098250
137.000000,15,92.600000,96.600000,26.526000,29.090750
138.000000,15,90.200000,95.800000,26.232750,28.913000
139.000000,15,90.600000,95.400000,26.849750,29.330500
140.000000,15,89.100000,94.900000,26.581750,29.330500
141.000000,15,90.800000,95.700000,27.149000,29.868750
142.000000,15,90.100000,95.500000,27.549500,30.252500
143.000000,15,90.300000,95.100000,27.917000,30.757500
144.000000,15,90.700000,95.300000,28.360250,31.215250
145.000000,15,89.600000,94.800000,28.390000,31.344500
146.000000,15,91.300000,96.100000,28.788250,31.613750
147.000000,15,90.400000,94.900000,29.427500,32.226250
148.000000,15,90.400000,95.900000,29.498250,32.517000
149.000000,15,91.800000,96.400000,29.480000,32.473000
150.000000,15,91.100000,95.100000,29.956250,32.920000
151.000000,15,91.800000,95.900000,30.449500,33.526500
152.000000,15,90.100000,94.900000,30.497500,33.438750
153.000000,15,93.100000,96.300000,31.078750,34.104250
154.000000,15,91.900000,96.500000,31.363250,34.678000
155.000000,15,90.400000,94.900000,31.370500,34.601750
156.000000,15,90.900000,95.700000,32.734250,36.023750
157.000000,15,89.400000,95.400000,32.090250,35.452500
158.000000,15,90.700000,94.600000,32.211000,35.574250
159.000000,15,91.000000,94.800000,33.061750,36.359000
160.000000,15,92.500000,96.500000,33.618500,37.053250
161.000000,15,90.100000,94.300000,33.859250,37.204500
162.000000,15,91.200000,95.400000,33.958750,37.411250
163.000000,15,90.900000,95.000000,34.032750,37.526500
164.000000,15,90.700000,94.800000,35.436750,39.014500
165.000000,15,92.100000,95.700000,35.615000,39.244500
166.000000,15,91.000000,95.300000,35.720250,39.494000
167.000000,15,89.500000,94.500000,36.151000,39.936000
168.000000,15,91.100000,96.000000,36.648250,40.453750
169.000000,15,91.500000,95.400000,36.153000,39.889250
170.000000,15,88.900000,94.300000,36.816500,40.884750
171.000000,15,90.900000,95.200000,37.157000,41.077750
172.000000,15,90.000000,94.800000,37.867500,41.605500
173.000000,15,89.600000,94.000000,38.216000,42.012000
174.000000,15,90.000000,94.500000,37.829500,41.798000
175.000000,15,90.000000,94.800000,38.212750,42.389750
176.000000,15,89.900000,94.800000,37.826250,41.858500
177.000000,15,92.200000,95.900000,39.421500,43.545250
178.000000,15,91.200000,95.200000,39.804500,43.979750
179.000000,15,91.100000,95.100000,40.998000,45.302500
180.000000,15,92.100000,96.000000,41.732000,46.069250
181.000000,15,90.800000,94.900000,40.164750,44.557750
182.000000,15,90.100000,94.000000,41.662750,46.053750
183.000000,15,89.000000,94.000000,41.637750,46.297750
184.000000,15,90.800000,95.000000,42.610750,46.995750
185.000000,15,89.600000,93.900000,41.777000,46.249000
186.000000,15,89.000000,93.100000,42.672500,47.163500
187.000000,15,89.900000,94.400000,42.736250,47.277500
188.000000,15,91.300000,94.900000,43.403250,47.936250
189.000000,15,90.000000,93.600000,43.234500,48.099000
190.000000,15,90.800000,95.300000,44.366250,49.221000
191.000000,15,90.500000,94.200000,44.508750,49.377000
192.000000,15,90.300000,94.400000,45.577750,50.328250
193.000000,15,87.800000,91.800000,45.511500,50.347250
194.000000,15,92.200000,95.300000,46.803250,51.716000
195.000000,15,90.000000,94.100000,46.285000,51.147750
196.000000,15,88.000000,92.500000,46.450000,51.551500
197.000000,15,89.900000,94.300000,46.771500,51.627750
198.000000,15,91.000000,94.400000,47.272750,52.362250
199.000000,15,91.000000,95.200000,47.876250,52.902250
200.000000,15,88.400000,92.100000,48.838750,54.035750
201.000000,15,90.900000,94.400000,48.844250,53.766500
202.000000,15,89.600000,94.100000,49.844250,54.925750
203.000000,15,90.200000,94.200000,49.149500,54.384500
204.000000,15,90.600000,93.700000,49.485500,54.570250
205.000000,15,90.500000,94.500000,51.150250,56.212000
206.000000,15,88.800000,93.300000,51.081500,56.166750
207.000000,15,91.500000,95.200000,52.330750,57.339000
208.000000,15,90.000000,94.400000,51.212750,56.127750
209.000000,15,90.000000,94.400000,52.680750,57.800000
210.000000,15,87.600000,91.800000,51.880250,56.964750
211.000000,15,91.000000,94.500000,51.684750,56.687250
212.000000,15,89.100000,92.900000,52.181500,57.140000
213.000000,15,89.100000,93.200000,54.065250,59.111750
214.000000,15,89.000000,93.300000,54.011250,59.164750
215.000000,15,89.300000,93.500000,54.940000,59.907750
216.000000,15,89.000000,94.100000,54.470000,59.539500
217.000000,15,89.700000,93.700000,55.593000,60.755750
218.000000,15,89.700000,93.900000,55.819500,60.548250
219.000000,15,90.500000,95.000000,56.101250,60.854250
220.000000,15,88.800000,93.300000,56.393250,61.271500
221.000000,15,90.500000,95.000000,56.803500,61.557000
222.000000,15,89.800000,94.400000,57.127000,61.662000
223.000000,15,90.400000,94.100000,58.197000,62.759500
224.000000,15,90.900000,94.700000,59.934750,64.352500
225.000000,15,91.400000,95.100000,57.524000,62.117750
226.000000,15,87.800000,93.100000,59.300250,63.546000
227.000000,15,88.400000,91.500000,59.934250,63.758500
228.000000,15,90.300000,94.300000,59.270500,63.462750
229.000000,15,88.700000,93.200000,59.988500,64.240500
230.000000,15,90.200000,92.900000,60.413250,64.153500
231.000000,15,88.700000,92.700000,61.337500,64.989000
232.000000,15,89.400000,93.400000,61.512500,65.071250
233.000000,15,89.600000,93.400000,61.879500,65.213000
234.000000,15,89.800000,93.500000,62.392250,65.602500
235.000000,15,89.500000,92.900000,64.178250,67.122750
236.000000,15,90.900000,93.400000,62.162250,65.447250
237.000000,15,90.000000,92.800000,63.024000,66.036750
238.000000,15,87.900000,91.100000,63.256250,66.023750
239.000000,15,90.900000,94.300000,63.508250,66.270250
240.000000,15,89.800000,92.900000,63.574250,65.922500
241.000000,15,88.900000,92.600000,63.601250,66.051250
242.000000,15,88.200000,91.900000,65.375000,67.091000
243.000000,15,89.800000,92.700000,64.737500,66.381000
244.000000,15,88.300000,92.300000,65.343250,67.015500
245.000000,15,89.800000,93.000000,65.104000,66.663000
246.000000,15,90.300000,92.700000,65.822500,67.155250
247.000000,15,88.700000,92.000000,65.074500,66.287250
248.000000,15,87.100000,90.800000,65.177500,66.203000
249.000000,15,88.400000,90.700000,65.849750,66.713500
250.000000,15,88.500000,91.900000,66.359250,67.158750
251.000000,15,87.900000,90.300000,65.447750,65.934750
252.000000,15,89.900000,92.400000,66.651500,66.993750
253.000000,15,91.100000,94.300000,66.547000,66.940500
254.000000,15,89.500000,92.100000,65.332000,65.670000
255.000000,15,90.300000,93.000000,66.495000,66.233500
256.000000,15,88.300000,91.800000,66.368000,65.868750
257.000000,15,89.200000,92.900000,66.801250,66.302000
258.000000,15,88.600000,91.900000,66.024250,65.489500
259.000000,15,89.600000,92.300000,65.237750,64.798250
260.000000,15,88.500000,92.100000,65.488500,64.808500
261.000000,15,90.300000,94.100000,66.948000,65.964750
262.000000,15,89.300000,91.900000,65.561000,64.496750
263.000000,15,87.800000,92.000000,65.157750,64.306500
264.000000,15,90.000000,92.400000,64.502750,63.485000
265.000000,15,88.900000,92.900000,64.744000,63.504500
266.000000,15,89.600000,93.100000,63.634750,62.528250
267.000000,15,89.700000,93.300000,64.641000,63.330000
268.000000,15,88.500000,91.700000,63.447250,62.385750
269.000000,15,89.500000,92.700000,64.061000,62.625250
270.000000,15,89.400000,92.900000,63.580500,62.304500
271.000000,15,89.300000,92.900000,63.078250,61.681750
272.000000,15,90.200000,93.600000,61.914750,60.746750
273.000000,15,90.600000,93.600000,62.395750,60.841250
274.000000,15,90.400000,94.500000,62.644500,60.954750
