T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
122.000000,15,97.100000,95.900000,12.249000,9.577750
123.000000,15,96.400000,95.000000,12.335250,9.659000
124.000000,15,97.100000,96.500000,12.542000,9.826250
125.000000,15,95.900000,94.500000,12.685250,9.928500
126.000000,15,96.500000,95.600000,12.741500,9.969000
127.000000,15,96.600000,95.500000,12.912750,10.065750
128.000000,15,95.900000,94.000000,13.043250,10.215250
129.000000,15,95.400000,94.500000,13.226750,10.293500
130.000000,15,97.000000,94.800000,13.361500,10.436500
131.000000,15,96.400000,93.900000,13.445250,10.490250
132.000000,15,96.800000,95.400000,13.767250,10.685000
133.000000,15,96.000000,93.800000,13.795000,10.734500
134.000000,15,96.000000,94.500000,13.880500,10.841750
135.000000,15,96.300000,94.600000,14.088750,10.960500
136.000000,15,95.700000,93.100000,14.274250,11.093000
137.000000,15,96.500000,94.400000,14.302500,11.152500
138.000000,15,96.000000,93.900000,14.485500,11.256250
139.000000,15,96.100000,93.300000,14.625000,11.408000
140.000000,15,95.900000,94.100000,14.769750,11.512000
141.000000,15,96.300000,93.400000,14.965750,11.606250
142.000000,15,96.400000,93.600000,15.234500,11.817500
143.000000,15,94.800000,92.300000,15.111500,11.809500
144.000000,15,95.700000,92.600000,15.283750,11.906500
145.000000,15,94.900000,92.300000,15.508000,12.065250
146.000000,15,96.100000,93.900000,15.820750,12.268000
147.000000,15,96.000000,93.000000,15.854250,12.303000
148.000000,15,95.500000,92.600000,15.972500,12.455000
149.000000,15,95.800000,92.200000,16.177500,12.550750
150.000000,15,96.100000,93.800000,16.322250,12.695250
151.000000,15,96.000000,92.400000,16.447750,12.767250
152.000000,15,95.600000,93.200000,16.563500,12.883500
153.000000,15,95.900000,92.400000,16.968250,13.084000
154.000000,15,95.900000,92.200000,17.064000,13.224000
155.000000,15,94.700000,93.100000,17.041250,13.266000
156.000000,15,95.400000,92.600000,17.055750,13.303500
157.000000,15,95.100000,92.900000,17.394500,13.564750
158.000000,15,95.500000,91.400000,17.580000,13.667250
159.000000,15,94.000000,90.900000,17.741000,13.787000
160.000000,15,95.300000,92.600000,17.955250,13.913000
161.000000,15,95.500000,91.400000,18.013500,14.009750
162.000000,15,96.100000,92.700000,18.125250,14.128000
163.000000,15,95.700000,92.900000,18.511250,14.314250
164.000000,15,95.500000,92.800000,18.581250,14.431750
165.000000,15,94.900000,90.800000,18.834250,14.602000
166.000000,15,95.200000,92.000000,18.848500,14.589000
167.000000,15,95.700000,91.100000,19.130250,14.801750
