T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
274.000000,15,94.800000,96.700000,60.020750,56.248750
275.000000,15,94.300000,96.300000,58.392000,55.040000
276.000000,15,93.900000,96.300000,57.350250,54.199000
277.000000,15,93.800000,96.800000,57.021250,53.939750
278.000000,15,92.700000,96.300000,56.138500,53.252000
279.000000,15,95.100000,97.300000,57.531500,54.434750
280.000000,15,94.400000,96.300000,56.436000,53.330250
281.000000,15,96.000000,98.500000,54.625250,52.021750
282.000000,15,93.600000,95.600000,54.926500,52.215000
283.000000,15,96.700000,97.700000,54.431250,51.892750
284.000000,15,95.000000,96.700000,54.150250,51.619500
285.000000,15,95.800000,96.700000,53.464000,51.275250
286.000000,15,94.500000,95.500000,53.122250,50.781750
287.000000,15,95.100000,96.800000,52.622500,50.743250
288.000000,15,96.000000,96.300000,51.173500,49.559000
289.000000,15,95.100000,96.100000,50.719500,49.431750
290.000000,15,96.000000,96.600000,50.357000,48.767000
291.000000,15,95.600000,95.500000,50.853000,49.404250
292.000000,15,96.000000,96.700000,48.864250,47.945750
293.000000,15,95.700000,95.800000,48.679250,47.819500
294.000000,15,95.900000,95.800000,48.425250,47.698750
295.000000,15,96.500000,96.100000,47.727750,47.399500
296.000000,15,95.700000,95.300000,47.998500,47.728500
297.000000,15,95.800000,94.300000,47.622750,47.382750
298.000000,15,95.200000,94.500000,46.606000,46.698750
299.000000,15,95.000000,92.800000,47.278250,47.129750
300.000000,15,95.500000,92.900000,45.936000,46.217500
