T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
137.000000,15,98.400000,96.500000,17.659750,14.227000
138.000000,15,97.700000,95.700000,17.743250,14.323500
139.000000,15,99.000000,96.700000,18.059750,14.556500
140.000000,15,98.800000,97.100000,18.327750,14.800250
141.000000,15,98.400000,96.700000,18.473500,14.910250
142.000000,15,98.200000,95.700000,18.542250,14.913750
143.000000,15,97.800000,96.100000,18.833000,15.197500
144.000000,15,98.300000,97.000000,19.007250,15.351250
145.000000,15,98.900000,96.600000,19.287000,15.560000
146.000000,15,98.100000,96.000000,19.506500,15.746250
147.000000,15,98.600000,97.400000,19.644250,15.836500
148.000000,15,98.100000,95.700000,19.861000,16.018750
149.000000,15,98.300000,96.600000,20.025500,16.152000
150.000000,15,98.300000,96.200000,20.247250,16.347250
151.000000,15,97.900000,96.600000,20.359250,16.394000
152.000000,15,98.700000,96.500000,20.703500,16.692250
153.000000,15,98.500000,97.500000,20.945250,16.947750
154.000000,15,98.900000,97.300000,21.182750,17.092250
155.000000,15,98.900000,97.200000,21.232000,17.141000
156.000000,15,98.200000,96.200000,21.528000,17.366500
157.000000,15,97.200000,95.500000,21.809250,17.619750
158.000000,15,98.700000,96.500000,22.111500,17.832750
159.000000,15,98.800000,96.900000,22.320000,18.044000
160.000000,15,98.200000,96.700000,22.539000,18.185000
161.000000,15,99.000000,96.700000,22.735000,18.319750
162.000000,15,97.600000,96.100000,22.811750,18.425000
163.000000,15,98.800000,96.700000,23.164500,18.691500
164.000000,15,97.700000,95.900000,23.474250,18.909000
165.000000,15,98.300000,95.400000,23.688500,19.123500
166.000000,15,97.900000,96.400000,23.869000,19.275000
167.000000,15,97.800000,95.700000,24.051250,19.435250
168.000000,15,98.400000,96.500000,24.366000,19.623250
169.000000,15,98.500000,95.900000,24.546500,19.804500
170.000000,15,98.800000,96.300000,24.848000,20.074000
171.000000,15,98.700000,95.800000,24.908500,20.112250
172.000000,15,98.800000,96.900000,25.245250,20.346750
173.000000,15,98.000000,96.400000,25.555500,20.602500
174.000000,15,98.200000,96.200000,25.830000,20.767750
175.000000,15,98.600000,96.500000,26.002000,20.954250
176.000000,15,98.700000,95.800000,26.352500,21.257250
177.000000,15,98.700000,97.300000,26.408750,21.291750
178.000000,15,98.500000,97.300000,26.778750,21.606000
179.000000,15,97.700000,95.300000,27.110500,21.879250
180.000000,15,98.000000,96.900000,27.105750,21.844750
181.000000,15,98.500000,96.700000,27.355750,22.088000
182.000000,15,98.400000,96.400000,27.550750,22.264750
183.000000,15,98.400000,96.200000,28.035500,22.592750
184.000000,15,98.200000,96.300000,28.157750,22.731750
185.000000,15,98.100000,96.200000,28.654500,23.138250
186.000000,15,98.300000,96.400000,28.790500,23.174750
187.000000,15,97.300000,95.100000,29.209000,23.549500
188.000000,15,98.400000,95.700000,28.940750,23.418000
189.000000,15,98.100000,96.100000,29.436750,23.785750
190.000000,15,98.000000,95.000000,29.862250,24.123750
191.000000,15,99.000000,98.000000,30.045250,24.227250
192.000000,15,98.600000,97.200000,30.335500,24.523000
193.000000,15,98.600000,96.800000,30.456250,24.602000
194.000000,15,98.900000,96.900000,30.730250,24.819250
195.000000,15,98.800000,96.800000,31.019250,25.075500
196.000000,15,99.000000,96.500000,31.411250,25.322250
197.000000,15,98.200000,95.800000,31.549250,25.532500
198.000000,15,98.000000,95.800000,31.963500,25.798500
199.000000,15,98.700000,96.400000,32.224250,25.991750
200.000000,15,98.200000,95.600000,32.083750,25.959250
201.000000,15,98.600000,97.300000,32.748000,26.448500
202.000000,15,98.300000,96.700000,32.962500,26.640000
203.000000,15,98.900000,96.200000,33.195750,26.832750
204.000000,15,97.900000,95.100000,33.475250,27.046000
205.000000,15,98.500000,96.300000,33.884250,27.392000
206.000000,15,98.600000,96.600000,33.954000,27.512250
207.000000,15,98.200000,95.000000,34.350000,27.894000
208.000000,15,98.200000,96.300000,34.673250,28.028250
209.000000,15,98.100000,96.000000,34.879000,28.187000
210.000000,15,98.400000,95.800000,35.245500,28.514250
211.000000,15,98.200000,96.200000,35.559500,28.704000
212.000000,15,99.200000,96.400000,35.976500,29.106750
213.000000,15,99.100000,96.900000,36.170750,29.243250
214.000000,15,98.400000,96.300000,36.342750,29.425500
215.000000,15,98.500000,96.100000,36.806750,29.761500
216.000000,15,98.100000,96.600000,36.846000,29.811250
217.000000,15,97.900000,96.200000,37.040500,30.026500
218.000000,15,98.900000,96.600000,37.695250,30.554000
219.000000,15,98.100000,96.900000,37.658000,30.386000
220.000000,15,98.400000,95.700000,38.069500,30.828750
221.000000,15,98.200000,95.200000,38.442500,31.171500
222.000000,15,98.300000,96.600000,38.657500,31.292750
223.000000,15,98.800000,96.200000,39.061500,31.642750
224.000000,15,98.100000,95.400000,39.490250,32.012250
225.000000,15,97.300000,95.000000,39.618000,32.064000
226.000000,15,98.100000,96.100000,40.126000,32.518000
227.000000,15,98.400000,95.300000,40.176750,32.571500
228.000000,15,97.900000,95.500000,40.817750,33.030750
229.000000,15,97.600000,94.700000,41.016250,33.217000
230.000000,15,98.500000,96.100000,41.361000,33.514500
231.000000,15,98.300000,95.800000,41.681750,33.821250
232.000000,15,98.400000,96.400000,41.745000,33.791000
233.000000,15,97.000000,95.900000,42.120750,34.176000
234.000000,15,97.900000,95.500000,42.568500,34.544500
235.000000,15,99.000000,96.900000,42.949250,34.831000
236.000000,15,99.200000,97.200000,43.191250,34.950750
237.000000,15,97.400000,95.300000,43.395000,35.127000
238.000000,15,98.300000,96.100000,43.672000,35.394500
239.000000,15,99.200000,97.000000,44.199250,35.867750
240.000000,15,98.800000,96.600000,44.335000,36.017500
241.000000,15,98.100000,96.600000,44.625000,36.156250
242.000000,15,98.400000,96.100000,45.331250,36.795500
243.000000,15,98.500000,95.700000,45.434500,36.733500
244.000000,15,98.500000,96.500000,45.617000,37.034250
245.000000,15,98.500000,96.300000,45.862500,37.223000
246.000000,15,98.200000,95.800000,46.001250,37.247750
247.000000,15,98.200000,95.800000,46.608250,37.772250
248.000000,15,98.200000,95.900000,47.173500,38.215000
249.000000,15,98.600000,96.400000,47.452250,38.485000
250.000000,15,98.100000,95.700000,47.828500,38.718000
251.000000,15,97.600000,95.000000,47.992500,38.953500
252.000000,15,97.700000,93.600000,47.843250,38.688250
253.000000,15,97.900000,95.600000,48.527500,39.331000
254.000000,15,98.200000,94.000000,48.421000,39.199500
255.000000,15,98.800000,94.800000,49.017750,39.641000
256.000000,15,98.000000,93.300000,49.700000,40.160000
257.000000,15,97.800000,94.100000,49.577500,40.072500
258.000000,15,98.200000,94.000000,50.108000,40.451250
259.000000,15,98.600000,94.500000,49.970250,40.276750
260.000000,15,97.800000,93.700000,49.859750,40.393000
261.000000,15,98.300000,93.600000,49.882500,40.391000
262.000000,15,97.800000,93.600000,50.176000,40.592250
263.000000,15,98.200000,93.700000,50.471500,40.803000
264.000000,15,98.200000,92.500000,50.333250,40.671250
265.000000,15,97.700000,93.200000,50.384750,40.697750
266.000000,15,98.100000,93.400000,50.357000,40.635500
267.000000,15,98.000000,93.800000,50.034250,40.384500
268.000000,15,98.500000,93.800000,50.000000,40.297250
269.000000,15,98.100000,92.900000,49.881750,40.261500
270.000000,15,98.600000,93.800000,49.901500,40.243000
271.000000,15,97.000000,93.000000,49.034500,39.570000
272.000000,15,98.100000,94.200000,48.741000,39.303250
273.000000,15,98.900000,95.100000,48.941750,39.463250
274.000000,15,98.900000,96.200000,48.400250,39.052000
275.000000,15,98.700000,96.500000,48.147250,38.763000
276.000000,15,98.400000,95.300000,46.952000,37.938500
277.000000,15,99.000000,96.800000,47.407500,38.198000
278.000000,15,98.800000,96.900000,46.447000,37.469000
279.000000,15,98.900000,96.900000,46.448500,37.452250
280.000000,15,98.700000,97.400000,45.178750,36.452000
281.000000,15,98.100000,95.500000,44.382500,35.801000
