T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
122.000000,15,91.200000,95.800000,34.420500,37.469000
123.000000,15,92.000000,95.900000,35.368500,38.650250
124.000000,15,92.800000,96.700000,35.750500,38.776500
125.000000,15,92.300000,95.700000,34.939000,38.156250
126.000000,15,92.200000,96.800000,36.196250,39.541250
127.000000,15,92.400000,96.300000,36.643500,40.112500
128.000000,15,93.200000,96.600000,37.678750,40.897250
129.000000,15,92.100000,95.900000,37.749250,41.270500
130.000000,15,92.400000,96.200000,37.916000,41.450750
131.000000,15,93.100000,95.800000,38.524750,41.883250
132.000000,15,91.500000,95.600000,38.953750,42.546250
133.000000,15,93.400000,96.000000,39.421250,43.082500
134.000000,15,92.700000,97.000000,39.696250,43.529000
135.000000,15,92.400000,96.500000,39.682000,43.417250
136.000000,15,91.800000,96.700000,39.891750,43.886000
137.000000,15,93.100000,96.600000,41.398250,45.247250
138.000000,15,91.400000,95.200000,41.196500,45.292000
139.000000,15,93.400000,97.000000,42.747500,46.479750
140.000000,15,92.200000,96.700000,41.982000,46.210000
141.000000,15,93.300000,97.400000,42.727500,46.971250
142.000000,15,93.300000,97.800000,42.912750,47.085250
143.000000,15,92.100000,96.500000,43.240500,47.665000
144.000000,15,91.300000,96.300000,44.397500,48.691750
145.000000,15,91.300000,96.700000,44.143750,48.645250
146.000000,15,92.500000,95.200000,44.598500,48.907750
147.000000,15,92.900000,96.000000,45.215500,49.552500
148.000000,15,92.200000,96.300000,45.598250,50.129750
149.000000,15,93.900000,97.200000,45.730250,50.322000
150.000000,15,93.300000,96.500000,46.785250,51.524750
151.000000,15,93.300000,97.100000,47.474500,52.313500
152.000000,15,91.600000,96.900000,46.664500,51.325500
153.000000,15,92.900000,96.200000,48.110500,52.799500
154.000000,15,91.800000,95.900000,47.753500,52.793750
155.000000,15,89.900000,94.900000,48.040750,53.108000
156.000000,15,92.300000,97.000000,49.688000,54.683500
157.000000,15,91.600000,96.200000,49.380750,54.695000
158.000000,15,92.100000,95.700000,50.102250,55.342250
159.000000,15,91.800000,95.800000,50.964750,56.021500
160.000000,15,93.100000,96.800000,51.649750,57.032750
161.000000,15,92.700000,96.500000,51.750500,57.057500
162.000000,15,92.100000,96.000000,51.562500,57.011000
163.000000,15,93.100000,95.900000,52.261500,57.677000
164.000000,15,93.000000,96.800000,52.919000,58.482500
165.000000,15,93.400000,97.200000,54.399000,60.031250
166.000000,15,92.000000,96.300000,53.842000,59.696500
167.000000,15,90.900000,95.000000,54.570750,60.407750
168.000000,15,93.300000,96.700000,55.769750,61.606500
169.000000,15,92.000000,95.800000,54.666750,60.465250
