T2,SNR,LRT_Cov,Bayes_Cov,LRT_Size,Bayes_Size
122.000000,15,98.800000,96.700000,15.333500,12.270750
123.000000,15,98.500000,96.400000,15.381750,12.335000
124.000000,15,98.600000,97.000000,15.467750,12.381250
125.000000,15,99.000000,97.100000,15.712250,12.549000
126.000000,15,98.600000,97.100000,15.986000,12.753750
127.000000,15,98.000000,96.700000,16.127000,12.910750
128.000000,15,98.400000,96.800000,16.279250,13.018000
129.000000,15,97.600000,96.200000,16.430250,13.125500
130.000000,15,97.900000,96.800000,16.644500,13.275750
131.000000,15,98.700000,96.700000,16.722000,13.324250
132.000000,15,98.500000,97.300000,17.009500,13.567500
133.000000,15,98.400000,96.800000,17.044000,13.623500
134.000000,15,98.300000,97.400000,17.263000,13.763000
135.000000,15,98.800000,97.300000,17.381500,13.871750
136.000000,15,98.300000,97.000000,17.616000,14.054500
137.000000,15,98.900000,97.500000,17.886750,14.181250
138.000000,15,99.000000,97.000000,17.963500,14.314000
139.000000,15,99.200000,96.800000,18.200750,14.451000
140.000000,15,98.700000,97.600000,18.412250,14.679000
141.000000,15,98.500000,97.000000,18.542250,14.736500
142.000000,15,99.000000,96.800000,18.636500,14.800000
143.000000,15,98.400000,96.800000,18.890500,15.042000
144.000000,15,98.600000,97.300000,19.067500,15.182500
145.000000,15,98.500000,97.200000,19.359250,15.420000
146.000000,15,99.200000,97.400000,19.513250,15.522000
147.000000,15,99.100000,97.400000,19.663250,15.608500
148.000000,15,98.400000,96.600000,19.833000,15.776750
149.000000,15,98.700000,96.700000,19.914750,15.859000
150.000000,15,99.000000,98.000000,20.119750,15.988000
151.000000,15,98.300000,96.300000,20.229000,16.084750
152.000000,15,98.900000,97.400000,20.530750,16.370000
153.000000,15,98.400000,96.600000,20.794000,16.569750
154.000000,15,98.900000,97.500000,21.005250,16.732750
155.000000,15,98.500000,97.000000,20.985500,16.679000
156.000000,15,98.900000,96.500000,21.242750,16.863500
157.000000,15,98.400000,96.100000,21.517250,17.091000
158.000000,15,99.000000,96.800000,21.792500,17.295250
159.000000,15,98.400000,97.300000,21.881750,17.383250
160.000000,15,98.800000,97.200000,22.184000,17.670250
161.000000,15,98.100000,97.200000,22.254250,17.679000
162.000000,15,98.600000,96.800000,22.437250,17.809250
163.000000,15,99.100000,97.400000,22.733500,18.038750
164.000000,15,98.700000,96.800000,22.981500,18.226250
165.000000,15,98.000000,96.900000,23.189000,18.413750
166.000000,15,98.400000,96.600000,23.332000,18.515500
167.000000,15,99.100000,97.200000,23.472250,18.700000
168.000000,15,98.700000,96.600000,23.747000,18.839000
169.000000,15,98.300000,96.400000,23.966000,19.006000
170.000000,15,98.000000,96.400000,24.213250,19.237000
171.000000,15,98.800000,97.500000,24.227750,19.205750
172.000000,15,99.000000,97.700000,24.539500,19.450000
173.000000,15,98.900000,97.200000,24.779500,19.631250
174.000000,15,98.700000,97.200000,24.878500,19.694500
175.000000,15,98.200000,96.700000,25.167250,19.947000
176.000000,15,97.500000,95.600000,25.550500,20.276000
177.000000,15,98.900000,97.100000,25.433000,20.163500
178.000000,15,98.200000,97.000000,25.860750,20.473250
179.000000,15,98.800000,96.800000,26.099750,20.672250
180.000000,15,98.000000,96.900000,26.121000,20.727500
181.000000,15,98.800000,97.500000,26.443500,20.947750
182.000000,15,99.000000,97.800000,26.623500,21.078000
183.000000,15,98.200000,96.600000,26.884500,21.315250
184.000000,15,99.100000,96.700000,27.119750,21.482500
185.000000,15,98.700000,97.000000,27.433000,21.788750
186.000000,15,98.500000,96.800000,27.586500,21.800750
187.000000,15,98.100000,96.500000,27.953250,22.163750
188.000000,15,98.300000,96.800000,27.718500,21.949250
189.000000,15,98.800000,97.000000,28.086500,22.251000
190.000000,15,98.300000,95.800000,28.429750,22.521500
191.000000,15,98.800000,97.800000,28.561250,22.620500
192.000000,15,98.400000,97.200000,28.968500,22.975750
193.000000,15,98.000000,96.300000,28.852250,22.925500
194.000000,15,98.500000,97.000000,29.107250,23.082000
195.000000,15,98.800000,96.900000,29.471750,23.366750
196.000000,15,98.500000,96.800000,29.828000,23.627500
197.000000,15,98.100000,96.400000,29.948750,23.782750
198.000000,15,98.900000,97.000000,30.217250,23.922750
199.000000,15,98.600000,97.000000,30.348250,24.029500
200.000000,15,98.200000,96.600000,30.292750,23.976750
201.000000,15,99.300000,97.400000,30.808250,24.431250
202.000000,15,98.000000,96.400000,31.097000,24.612750
203.000000,15,99.500000,97.700000,31.217250,24.777750
204.000000,15,98.400000,96.300000,31.548750,24.960000
205.000000,15,98.900000,97.300000,31.840250,25.270000
206.000000,15,98.600000,96.500000,31.811000,25.279250
207.000000,15,98.000000,95.800000,32.294500,25.627750
208.000000,15,98.500000,96.800000,32.687000,25.915000
209.000000,15,98.600000,97.100000,32.709000,25.916500
210.000000,15,99.000000,96.700000,32.997500,26.131750
211.000000,15,98.600000,97.400000,33.188500,26.293750
212.000000,15,98.800000,97.000000,33.593250,26.695250
213.000000,15,98.800000,97.400000,33.653000,26.685750
214.000000,15,98.800000,97.200000,33.778750,26.850000
215.000000,15,99.100000,96.900000,34.332250,27.162000
216.000000,15,98.600000,97.200000,34.455000,27.216500
217.000000,15,97.900000,96.000000,34.568750,27.394500
218.000000,15,98.600000,97.500000,35.129250,27.804000
219.000000,15,98.400000,97.000000,35.069000,27.722000
220.000000,15,97.600000,96.100000,35.393500,28.063250
221.000000,15,98.400000,95.900000,35.639250,28.274000
222.000000,15,98.400000,96.700000,35.765500,28.340750
223.000000,15,98.500000,97.100000,36.267500,28.730000
224.000000,15,98.600000,97.200000,36.562250,29.007000
225.000000,15,98.500000,95.500000,36.839500,29.095000
226.000000,15,98.200000,96.100000,37.137250,29.466000
227.000000,15,97.700000,96.100000,37.117000,29.400500
228.000000,15,98.600000,96.800000,37.606500,29.795000
229.000000,15,98.000000,95.900000,37.817250,29.995500
230.000000,15,98.100000,96.100000,38.075500,30.179750
231.000000,15,99.000000,97.100000,38.479750,30.530250
232.000000,15,98.300000,96.200000,38.437750,30.447750
233.000000,15,98.200000,95.600000,38.838000,30.795750
234.000000,15,98.500000,96.400000,38.942750,30.891000
235.000000,15,99.100000,97.500000,39.468000,31.329000
236.000000,15,98.500000,96.500000,39.628000,31.425750
237.000000,15,98.200000,96.400000,39.564000,31.348000
238.000000,15,99.100000,97.800000,40.082250,31.789750
239.000000,15,98.800000,96.700000,40.491500,32.087000
240.000000,15,98.500000,97.400000,40.530000,32.106250
241.000000,15,98.300000,96.600000,40.635250,32.245750
242.000000,15,98.600000,97.200000,41.356250,32.785500
243.000000,15,99.100000,97.200000,41.449500,32.734750
244.000000,15,98.100000,96.100000,41.741250,33.064000
245.000000,15,98.900000,96.800000,41.780250,33.123000
246.000000,15,98.500000,96.800000,42.001500,33.227250
247.000000,15,98.200000,96.800000,42.481000,33.678250
248.000000,15,99.000000,97.000000,42.722000,33.900250
249.000000,15,98.700000,97.500000,43.301000,34.295250
250.000000,15,98.400000,97.200000,43.527250,34.490750
251.000000,15,98.600000,97.000000,43.761000,34.766000
252.000000,15,98.500000,96.000000,43.565500,34.491500
253.000000,15,99.000000,96.400000,44.161000,35.004000
254.000000,15,98.600000,96.400000,44.334500,35.116750
255.000000,15,98.700000,96.500000,44.749250,35.389500
256.000000,15,98.300000,96.500000,45.439000,35.999000
257.000000,15,98.800000,95.500000,44.973000,35.644500
258.000000,15,98.100000,96.000000,45.659750,36.233750
259.000000,15,98.300000,95.600000,45.571250,36.162750
260.000000,15,98.500000,94.500000,45.876250,36.348000
261.000000,15,98.300000,95.900000,46.106750,36.568250
262.000000,15,98.800000,96.100000,46.542750,36.826250
263.000000,15,98.400000,95.300000,46.719250,37.022250
264.000000,15,98.900000,95.300000,46.742500,36.984250
265.000000,15,98.000000,95.400000,46.961000,37.095000
266.000000,15,98.200000,94.000000,47.029750,37.215250
267.000000,15,98.200000,95.300000,47.041000,37.146250
268.000000,15,98.200000,95.300000,46.856500,37.037500
269.000000,15,97.900000,94.700000,47.120500,37.268250
270.000000,15,98.100000,95.100000,47.229500,37.350000
271.000000,15,98.000000,93.100000,46.667750,36.828500
272.000000,15,98.700000,95.000000,46.777500,36.913500
273.000000,15,99.100000,96.100000,46.936500,37.064750
